-5.000000000000000000e-01,1.000000000000000021e-03,4.168200000000000216e+01,4.251600000000000000e+20,2.818799999999999846e-05,2.634000000000000000e+03,4.699799999999999811e-02,2.004499999999999886e+02,1.176600000000000090e+00
-5.000000000000000000e-01,8.999999999999997585e-03,4.164399999999999835e+01,4.247700000000000000e+20,2.816199999999999905e-05,2.634099999999999909e+03,1.956900000000000028e-01,1.999099999999999966e+02,1.172400000000000109e+00
-5.000000000000000000e-01,1.700000000000000122e-02,4.164200000000000301e+01,4.247500000000000000e+20,2.816100000000000024e-05,2.634099999999999909e+03,-4.637499999999999956e-02,2.000500000000000114e+02,1.173200000000000021e+00
-5.000000000000000000e-01,2.500000000000000139e-02,4.162700000000000244e+01,4.246000000000000000e+20,2.815099999999999864e-05,2.634199999999999818e+03,-2.710600000000000231e-01,2.001800000000000068e+02,1.173499999999999988e+00
-5.000000000000000000e-01,3.300000000000000155e-02,4.163499999999999801e+01,4.246800000000000000e+20,2.815599999999999944e-05,2.633900000000000091e+03,-3.433200000000000141e-01,2.000500000000000114e+02,1.172900000000000054e+00
-5.000000000000000000e-01,4.100000000000000172e-02,4.166499999999999915e+01,4.249800000000000000e+20,2.817599999999999925e-05,2.633900000000000091e+03,9.419400000000001383e-02,2.004099999999999966e+02,1.175899999999999945e+00
-5.000000000000000000e-01,4.900000000000000189e-02,4.163799999999999812e+01,4.247100000000000000e+20,2.815800000000000044e-05,2.633900000000000091e+03,1.611400000000000055e-01,1.999900000000000091e+02,1.172700000000000076e+00
-5.000000000000000000e-01,5.700000000000000205e-02,4.163300000000000267e+01,4.246600000000000000e+20,2.815500000000000064e-05,2.634099999999999909e+03,-1.300900000000000112e-01,1.998899999999999864e+02,1.171899999999999942e+00
-5.000000000000000000e-01,6.500000000000000222e-02,4.166700000000000159e+01,4.250000000000000000e+20,2.817800000000000025e-05,2.634099999999999909e+03,-1.004799999999999999e-01,1.999699999999999989e+02,1.173399999999999999e+00
-5.000000000000000000e-01,7.299999999999998157e-02,4.160600000000000165e+01,4.243800000000000000e+20,2.813699999999999844e-05,2.634099999999999909e+03,3.735999999999999738e-02,1.999399999999999977e+02,1.171499999999999986e+00
-5.000000000000000000e-01,8.100000000000000255e-02,4.161899999999999977e+01,4.245200000000000000e+20,2.814499999999999904e-05,2.633400000000000091e+03,2.835599999999999787e-01,1.997800000000000011e+02,1.170900000000000052e+00
-5.000000000000000000e-01,8.899999999999998190e-02,4.162100000000000222e+01,4.245400000000000000e+20,2.814700000000000004e-05,2.633800000000000182e+03,1.715200000000000058e-01,1.998400000000000034e+02,1.171300000000000008e+00
-5.000000000000000000e-01,9.700000000000000289e-02,4.164900000000000091e+01,4.248200000000000000e+20,2.816499999999999885e-05,2.634000000000000000e+03,1.044800000000000069e-02,1.997899999999999920e+02,1.171799999999999953e+00
-5.000000000000000000e-01,1.049999999999999961e-01,4.163600000000000279e+01,4.246900000000000000e+20,2.815700000000000163e-05,2.633900000000000091e+03,-1.380399999999999960e-01,1.995099999999999909e+02,1.169799999999999951e+00
-5.000000000000000000e-01,3.000000000000000062e-03,4.165599999999999881e+01,4.248900000000000000e+20,2.816999999999999965e-05,2.634199999999999818e+03,1.874399999999999955e-01,1.997599999999999909e+02,1.171899999999999942e+00
-5.000000000000000000e-01,1.099999999999999936e-02,4.163600000000000279e+01,4.246900000000000000e+20,2.815700000000000163e-05,2.633900000000000091e+03,-8.251999999999998225e-02,1.998899999999999864e+02,1.172099999999999920e+00
-5.000000000000000000e-01,1.899999999999999953e-02,4.160499999999999687e+01,4.243700000000000000e+20,2.813599999999999963e-05,2.633699999999999818e+03,1.072999999999999995e-02,2.001500000000000057e+02,1.172700000000000076e+00
-5.000000000000000000e-01,2.699999999999999969e-02,4.160699999999999932e+01,4.243900000000000000e+20,2.813699999999999844e-05,2.634000000000000000e+03,8.684500000000000552e-02,2.002400000000000091e+02,1.173300000000000010e+00
-5.000000000000000000e-01,3.500000000000000333e-02,4.167499999999999716e+01,4.250800000000000000e+20,2.818300000000000105e-05,2.634000000000000000e+03,1.188000000000000028e-01,2.002400000000000091e+02,1.175200000000000022e+00
-5.000000000000000000e-01,4.299999999999999656e-02,4.163100000000000023e+01,4.246400000000000000e+20,2.815399999999999844e-05,2.633800000000000182e+03,-1.347299999999999887e-01,1.999499999999999886e+02,1.172299999999999898e+00
-5.000000000000000000e-01,5.099999999999999672e-02,4.165100000000000335e+01,4.248400000000000000e+20,2.816699999999999984e-05,2.634099999999999909e+03,2.719500000000000250e-01,1.998600000000000136e+02,1.172299999999999898e+00
-5.000000000000000000e-01,5.899999999999999689e-02,4.162199999999999989e+01,4.245500000000000000e+20,2.814700000000000004e-05,2.633599999999999909e+03,2.476000000000000076e-02,2.002199999999999989e+02,1.173599999999999977e+00
-5.000000000000000000e-01,6.700000000000000400e-02,4.166599999999999682e+01,4.249900000000000000e+20,2.817700000000000144e-05,2.634199999999999818e+03,-8.525800000000000045e-02,2.000300000000000011e+02,1.173699999999999966e+00
-5.000000000000000000e-01,7.499999999999998335e-02,4.160499999999999687e+01,4.243700000000000000e+20,2.813599999999999963e-05,2.634099999999999909e+03,-6.612999999999999434e-02,2.000000000000000000e+02,1.171799999999999953e+00
-5.000000000000000000e-01,8.300000000000000433e-02,4.169100000000000250e+01,4.252500000000000000e+20,2.819400000000000145e-05,2.633900000000000091e+03,-2.209800000000000098e-01,2.001500000000000057e+02,1.175100000000000033e+00
-5.000000000000000000e-01,9.099999999999999756e-02,4.159799999999999898e+01,4.243000000000000000e+20,2.813099999999999883e-05,2.633599999999999909e+03,-4.363299999999999956e-01,1.998199999999999932e+02,1.170600000000000085e+00
-5.000000000000000000e-01,9.900000000000000466e-02,4.163499999999999801e+01,4.246700000000000000e+20,2.815599999999999944e-05,2.634099999999999909e+03,-2.861500000000000155e-02,1.999799999999999898e+02,1.172500000000000098e+00
