-4.869999999999999885e-01,4.000000000000000222e-01,4.165999999999999659e+01,4.249300000000000000e+20,2.817299999999999945e-05,2.633900000000000091e+03,1.449000000000000010e-01,1.999600000000000080e+02,1.173100000000000032e+00
-4.550000000000000155e-01,4.000000000000000222e-01,4.164300000000000068e+01,4.247600000000000000e+20,2.816199999999999905e-05,2.634099999999999909e+03,-8.840499999999998360e-02,1.998600000000000136e+02,1.172099999999999920e+00
-4.229999999999999871e-01,4.000000000000000222e-01,4.166299999999999670e+01,4.249700000000000000e+20,2.817500000000000045e-05,2.633500000000000000e+03,2.612099999999999839e-02,2.000000000000000000e+02,1.173499999999999988e+00
-3.910000000000000142e-01,4.000000000000000222e-01,4.164399999999999835e+01,4.247700000000000000e+20,2.816199999999999905e-05,2.633699999999999818e+03,-1.617300000000000126e-01,1.999799999999999898e+02,1.172800000000000065e+00
-4.909999999999999920e-01,4.000000000000000222e-01,4.159499999999999886e+01,4.242700000000000000e+20,2.812900000000000122e-05,2.633900000000000091e+03,3.179000000000000159e-01,1.999300000000000068e+02,1.171100000000000030e+00
-4.590000000000000191e-01,4.000000000000000222e-01,4.159400000000000119e+01,4.242600000000000000e+20,2.812799999999999903e-05,2.633800000000000182e+03,-4.079300000000000148e-01,1.997800000000000011e+02,1.170199999999999907e+00
-4.269999999999999907e-01,4.000000000000000222e-01,4.162700000000000244e+01,4.245900000000000000e+20,2.814999999999999984e-05,2.633699999999999818e+03,2.709500000000000103e-03,1.998600000000000136e+02,1.171599999999999975e+00
-3.950000000000000178e-01,4.000000000000000222e-01,4.162800000000000011e+01,4.246000000000000000e+20,2.815099999999999864e-05,2.634300000000000182e+03,-9.237299999999999678e-02,1.999099999999999966e+02,1.171999999999999931e+00
-4.889999999999999902e-01,4.000000000000000222e-01,4.168800000000000239e+01,4.252100000000000000e+20,2.819200000000000045e-05,2.633699999999999818e+03,1.011999999999999983e-01,2.000399999999999920e+02,1.174400000000000110e+00
-4.570000000000000173e-01,4.000000000000000222e-01,4.159899999999999665e+01,4.243100000000000000e+20,2.813200000000000103e-05,2.633699999999999818e+03,-2.959800000000000209e-01,1.996800000000000068e+02,1.169799999999999951e+00
-4.249999999999999889e-01,4.000000000000000222e-01,4.165699999999999648e+01,4.249000000000000000e+20,2.817099999999999845e-05,2.633800000000000182e+03,-9.985500000000001319e-02,2.000900000000000034e+02,1.173799999999999955e+00
-3.930000000000000160e-01,4.000000000000000222e-01,4.167000000000000171e+01,4.250300000000000000e+20,2.818000000000000124e-05,2.634000000000000000e+03,1.749500000000000013e-02,1.999399999999999977e+02,1.173300000000000010e+00
-4.849999999999999867e-01,4.000000000000000222e-01,4.165500000000000114e+01,4.248800000000000000e+20,2.816999999999999965e-05,2.633800000000000182e+03,3.156999999999999806e-01,1.999000000000000057e+02,1.172600000000000087e+00
-4.530000000000000138e-01,4.000000000000000222e-01,4.156700000000000017e+01,4.239800000000000000e+20,2.811000000000000022e-05,2.633500000000000000e+03,-4.807000000000000162e-01,1.997899999999999920e+02,1.169499999999999984e+00
-4.209999999999999853e-01,4.000000000000000222e-01,4.165200000000000102e+01,4.248500000000000000e+20,2.816699999999999984e-05,2.633900000000000091e+03,-1.424999999999999878e-01,2.000500000000000114e+02,1.173399999999999999e+00
-3.890000000000000124e-01,4.000000000000000222e-01,4.161699999999999733e+01,4.244900000000000000e+20,2.814400000000000023e-05,2.634199999999999818e+03,-1.018700000000000022e-01,1.998600000000000136e+02,1.171300000000000008e+00
-4.829999999999999849e-01,4.000000000000000222e-01,4.165299999999999869e+01,4.248600000000000000e+20,2.816799999999999865e-05,2.633699999999999818e+03,-1.246899999999999953e-01,1.999000000000000057e+02,1.172600000000000087e+00
-4.510000000000000120e-01,4.000000000000000222e-01,4.163300000000000267e+01,4.246600000000000000e+20,2.815500000000000064e-05,2.634099999999999909e+03,-1.786500000000000032e-01,1.998199999999999932e+02,1.171599999999999975e+00
-4.189999999999999836e-01,4.000000000000000222e-01,4.166100000000000136e+01,4.249500000000000000e+20,2.817400000000000164e-05,2.633599999999999909e+03,9.485399999999999388e-02,2.001599999999999966e+02,1.174299999999999899e+00
-3.870000000000000107e-01,4.000000000000000222e-01,4.159199999999999875e+01,4.242400000000000000e+20,2.812700000000000023e-05,2.634199999999999818e+03,-1.678000000000000047e-01,1.998700000000000045e+02,1.170700000000000074e+00
-4.809999999999999831e-01,4.000000000000000222e-01,4.165899999999999892e+01,4.249200000000000000e+20,2.817200000000000064e-05,2.633900000000000091e+03,2.256299999999999972e-01,2.000800000000000125e+02,1.173799999999999955e+00
-4.490000000000000102e-01,4.000000000000000222e-01,4.165999999999999659e+01,4.249300000000000000e+20,2.817299999999999945e-05,2.633699999999999818e+03,-9.840400000000000535e-02,1.997899999999999920e+02,1.172099999999999920e+00
-4.169999999999999818e-01,4.000000000000000222e-01,4.167799999999999727e+01,4.251100000000000000e+20,2.818499999999999866e-05,2.633900000000000091e+03,2.614299999999999957e-01,1.999000000000000057e+02,1.173300000000000010e+00
-3.850000000000000089e-01,4.000000000000000222e-01,4.162800000000000011e+01,4.246100000000000000e+20,2.815099999999999864e-05,2.633900000000000091e+03,-1.662599999999999911e-01,1.999600000000000080e+02,1.172199999999999909e+00
-4.789999999999999813e-01,4.000000000000000222e-01,4.166100000000000136e+01,4.249400000000000000e+20,2.817400000000000164e-05,2.633900000000000091e+03,9.941200000000000730e-03,2.000000000000000000e+02,1.173399999999999999e+00
-4.470000000000000084e-01,4.000000000000000222e-01,4.163400000000000034e+01,4.246700000000000000e+20,2.815500000000000064e-05,2.633800000000000182e+03,-3.930299999999999766e-02,1.998300000000000125e+02,1.171699999999999964e+00
-4.149999999999999800e-01,4.000000000000000222e-01,4.163000000000000256e+01,4.246200000000000000e+20,2.815200000000000084e-05,2.633599999999999909e+03,-1.043199999999999961e-01,2.000800000000000125e+02,1.173000000000000043e+00
-3.830000000000000071e-01,4.000000000000000222e-01,4.164300000000000068e+01,4.247600000000000000e+20,2.816199999999999905e-05,2.633900000000000091e+03,-3.872099999999999848e-02,2.001299999999999955e+02,1.173699999999999966e+00
-4.769999999999999796e-01,4.000000000000000222e-01,4.160499999999999687e+01,4.243700000000000000e+20,2.813599999999999963e-05,2.633800000000000182e+03,6.151000000000000217e-02,1.999900000000000091e+02,1.171699999999999964e+00
-4.450000000000000067e-01,4.000000000000000222e-01,4.166199999999999903e+01,4.249500000000000000e+20,2.817400000000000164e-05,2.633800000000000182e+03,-2.806299999999999906e-01,1.998300000000000125e+02,1.172400000000000109e+00
-4.129999999999999782e-01,4.000000000000000222e-01,4.165899999999999892e+01,4.249200000000000000e+20,2.817200000000000064e-05,2.634000000000000000e+03,1.868100000000000038e-01,1.999399999999999977e+02,1.173000000000000043e+00
-3.810000000000000053e-01,4.000000000000000222e-01,4.155499999999999972e+01,4.238600000000000000e+20,2.810199999999999962e-05,2.634000000000000000e+03,-1.756000000000000061e-01,1.996500000000000057e+02,1.168400000000000105e+00
-4.749999999999999778e-01,4.000000000000000222e-01,4.172200000000000131e+01,4.255600000000000000e+20,2.821500000000000006e-05,2.633900000000000091e+03,-1.838100000000000012e-01,1.999099999999999966e+02,1.174600000000000088e+00
-4.430000000000000049e-01,4.000000000000000222e-01,4.161099999999999710e+01,4.244300000000000000e+20,2.814000000000000163e-05,2.633800000000000182e+03,-8.326500000000000568e-02,1.997599999999999909e+02,1.170600000000000085e+00
-4.109999999999999765e-01,4.000000000000000222e-01,4.162100000000000222e+01,4.245300000000000000e+20,2.814600000000000123e-05,2.633900000000000091e+03,4.642700000000000299e-02,2.000200000000000102e+02,1.172299999999999898e+00
-3.790000000000000036e-01,4.000000000000000222e-01,4.165100000000000335e+01,4.248400000000000000e+20,2.816699999999999984e-05,2.634000000000000000e+03,2.013800000000000034e-01,2.000900000000000034e+02,1.173599999999999977e+00
-4.729999999999999760e-01,4.000000000000000222e-01,4.163100000000000023e+01,4.246300000000000000e+20,2.815299999999999964e-05,2.633599999999999909e+03,-2.166099999999999970e-01,1.997400000000000091e+02,1.171000000000000041e+00
-4.410000000000000031e-01,4.000000000000000222e-01,4.165299999999999869e+01,4.248600000000000000e+20,2.816799999999999865e-05,2.633699999999999818e+03,1.498400000000000079e-02,1.997299999999999898e+02,1.171599999999999975e+00
-4.089999999999999747e-01,4.000000000000000222e-01,4.166599999999999682e+01,4.250000000000000000e+20,2.817700000000000144e-05,2.633900000000000091e+03,1.373199999999999976e-01,1.999099999999999966e+02,1.173000000000000043e+00
-3.770000000000000018e-01,4.000000000000000222e-01,4.157900000000000063e+01,4.241000000000000000e+20,2.811800000000000082e-05,2.633900000000000091e+03,-2.348200000000000010e-01,2.001599999999999966e+02,1.171999999999999931e+00
-4.709999999999999742e-01,4.000000000000000222e-01,4.164099999999999824e+01,4.247400000000000000e+20,2.816000000000000144e-05,2.633900000000000091e+03,2.198799999999999921e-01,1.998700000000000045e+02,1.172099999999999920e+00
-4.390000000000000013e-01,4.000000000000000222e-01,4.163499999999999801e+01,4.246800000000000000e+20,2.815599999999999944e-05,2.633699999999999818e+03,-1.024599999999999955e-01,1.997800000000000011e+02,1.171399999999999997e+00
-4.069999999999999729e-01,4.000000000000000222e-01,4.162800000000000011e+01,4.246000000000000000e+20,2.815099999999999864e-05,2.633699999999999818e+03,-9.727299999999999836e-02,1.998899999999999864e+02,1.171799999999999953e+00
-4.689999999999999725e-01,4.000000000000000222e-01,4.162800000000000011e+01,4.246100000000000000e+20,2.815200000000000084e-05,2.633800000000000182e+03,-1.757599999999999996e-01,2.000600000000000023e+02,1.172800000000000065e+00
-4.369999999999999996e-01,4.000000000000000222e-01,4.164399999999999835e+01,4.247700000000000000e+20,2.816199999999999905e-05,2.633900000000000091e+03,-2.807999999999999940e-01,1.999199999999999875e+02,1.172500000000000098e+00
-4.050000000000000266e-01,4.000000000000000222e-01,4.162299999999999756e+01,4.245600000000000000e+20,2.814799999999999884e-05,2.633800000000000182e+03,4.269999999999999907e-01,1.997199999999999989e+02,1.170700000000000074e+00
-4.670000000000000262e-01,4.000000000000000222e-01,4.161399999999999721e+01,4.244600000000000000e+20,2.814199999999999924e-05,2.633699999999999818e+03,-3.250799999999999801e-01,1.995800000000000125e+02,1.169599999999999973e+00
-4.349999999999999978e-01,4.000000000000000222e-01,4.165400000000000347e+01,4.248700000000000000e+20,2.816900000000000084e-05,2.633800000000000182e+03,6.964700000000000057e-02,1.999199999999999875e+02,1.172700000000000076e+00
-4.030000000000000249e-01,4.000000000000000222e-01,4.166599999999999682e+01,4.249900000000000000e+20,2.817700000000000144e-05,2.633800000000000182e+03,-3.451199999999999823e-01,1.999699999999999989e+02,1.173399999999999999e+00
-4.969999999999999973e-01,4.000000000000000222e-01,4.158700000000000330e+01,4.241900000000000000e+20,2.812400000000000043e-05,2.633699999999999818e+03,1.133600000000000024e-01,1.998799999999999955e+02,1.170600000000000085e+00
-4.650000000000000244e-01,4.000000000000000222e-01,4.162299999999999756e+01,4.245500000000000000e+20,2.814799999999999884e-05,2.633699999999999818e+03,-1.232300000000000062e-01,1.998100000000000023e+02,1.171200000000000019e+00
-4.329999999999999960e-01,4.000000000000000222e-01,4.167900000000000205e+01,4.251200000000000000e+20,2.818600000000000085e-05,2.633699999999999818e+03,1.946499999999999897e-01,1.998199999999999932e+02,1.172800000000000065e+00
